Time_1	F_1:1	D_1:1	F_1:3	D_1:3	F_1:5	D_1:5	F_1:7	D_1:7	F_1:9	D_1:9	F_1:11	D_1:11	Meas. Temp. Time	Tact
0.118210457265377	0	0	3.63797880709171E-11	0	-9.86801751423627E-11	0	-4.06998879043385E-10	0	-4.81122697237879E-10	0	4.75665729027241E-10	0	0.293319520540535	20.0195860334294
0.489032978191972	-0.092100378125906	0.416754046219182	-0.281559023349018	0.0770412274045498	0.35034766038325	0.0657771603524395	-0.216989899727196	-0.187845408819868	0.0517390365557731	-0.0778759428135771	-0.0919219501301995	0.134230133789572	1.31337534356862	20.0195860334294
0.860958138480783	-1.03234821837395	0.469895249567799	0.243747051841638	0.119014546927616	0.476060400059851	0.0996787261740053	-0.251023514337248	-0.0398935246928147	0.118559658874346	0.0448102644124049	0.250990971720967	0.0777489066206556	2.32329178787768	20.0194281036014
1.23315047193319	0.546698560938239	-0.466362346206836	-0.063713112188907	-0.0936986330924015	0.117625039717495	0.0411933126386828	0.0491779910853438	-0.0514007816681215	0.239291795772715	0.0105815725226392	-0.0182526431963197	0.0256972709278926	3.34332875162363	20.0194281036014
1.60371524933726	-0.860731488093734	0.0904894883053089	-0.15778535911295	0.0368507109734253	-0.266417474398168	0.0699916613384346	-0.121271259425157	0.0734439506886702	0.20220819564247	0.0983474868588985	0.181538425184044	0.0812946934232315	4.35332063306123	20.0193491386874
1.97614646703005	1.79302804172039	-0.153045639868708	0.0656862960872786	-0.0571536094730902	0.663701789727838	-0.00786211851544749	-0.0682046236547649	-0.200707460978634	0.283609426202929	-0.0134806483628864	0.122154149617927	0.00625718735406622	5.3633320024237	20.0194281036014
2.34720975812525	-0.42473968770355	-0.0842529665543452	0.131708830631396	-0.0159464126265334	0.113812890550435	0.188615230992326	0.30209750747872	-0.156318030892848	0.0034684409856709	-0.0269266562041679	0.199878772349621	0.0665105508886512	6.3834079420194	20.0194281036014
2.72015583422035	0.45998400170356	1.00583691300614	-0.00378373882494998	0.0318025373264277	0.169018116494954	0.00486221240313967	-0.205087162961263	-0.00450557445498134	0.178411171187236	0.000838705634066628	0.0700973141615577	0.0166406558779215	7.39333318732679	20.0197439632574
3.08883468341082	0.223585584200919	-0.16918526468794	0.00994472643878908	0.0131986577683278	0.161167650571315	-0.0808913199508936	0.226443045498854	-0.0683102222038912	-0.0359154704387947	0.022607617382647	0.0515872380287874	0.109875265341131	8.41332237422466	20.0199808579995
3.46176944393665	0.666927624493837	-0.639957353178545	-0.0623619053149014	-0.00701040234412176	0.229576625576556	-0.0968694899207492	-0.350999984765167	-0.0352710915301486	0.256105698992087	-0.0515333995157619	-0.00193231437560826	0.00757591444282468	9.42336831893772	20.0199808579995
3.83446783479303	-0.726835251785815	0.924541342162911	0.181019939518592	0.0236152842036574	0.471280632814796	0.0147908915598407	-0.156691172700448	-0.212334626674249	0.113303161676413	-0.0548373272983582	-0.0611071859557342	0.0459636982467373	10.4333520280197	20.0199018930854
4.20603089686483	0.20204283669591	-0.663496703022929	0.0862308250484602	0.059505625577259	0.314662847569252	0.00298248886008423	0.187101589374834	-0.125109779012334	0.324904384231559	0.0270979767416009	0.0880240335400231	0.104230511366922	11.4533317852765	20.0202177527415
4.57907629851252	1.90065808594227	-0.0871898676986689	0.0322074039891049	-0.0162329774557861	0.24277122234389	0.0868106656878638	0.0870532910926158	-0.177843363284794	0.293467031931868	-0.0476630663352609	-0.153722440179081	0.000731303424089447	12.463331210427	20.0202967176555
4.9527641730383	0.610853338614106	-0.41634788627664	-0.0501903704935103	0.0334439716218924	0.813628884306581	-0.0505936771120332	0.00457522019496537	0.0540436821705015	0.163843142836413	0.0128232436374134	0.258900364489818	0.0455751027305098	13.4833769751713	20.0206125773115
5.3247006488964	0.116251872852445	-0.547937614963587	0.118740638133659	-0.0326257543887323	0.460508051416127	-0.08098208143943	-0.260625679984969	0.0314378124581083	0.1067752411127	-0.010120933323762	0.107292026079449	-0.0240633896965932	14.4933713711798	20.0207705071396
5.69614112563431	2.42771677579731	0.214948258310301	0.143279195488958	-0.0232121615399592	0.654049883684365	0.0321657811986711	-0.237890161980886	-0.230329008568717	0.303227040849833	-0.0905095075547706	0.243047686938553	0.0664092748801721	15.5033682817593	20.0208494720536
6.06920098606497	1.69718048349023	-0.0309472473122128	0.189412056815399	0.0391970664873895	0.597922079911768	-0.166619032833637	-0.0578246887052956	-0.00782935929294126	0.107187686214274	-0.0324430413327406	0.147549571437139	0.085017833739812	16.5233461530879	20.0206915422255
6.44464340247214	0.0649422043934464	0.586969964758737	0.114680670858888	0.0421639449452584	-0.147476317086785	-0.120929424594124	-0.24606873455059	-0.201687043364544	0.284561953957564	-0.0857947925284464	0.187927966566349	0.0477789069447283	17.533377639018	20.0205336123975
6.81558096501976	-1.20630513876677	0.211869748598076	0.198435431382677	-0.0312515762329895	0.264498650928999	-0.168614486345092	-0.163086566949005	0.00408416076774643	0.340629476987033	0.049094457544669	0.0435827115056782	0.0165742929158625	18.5534039158374	20.0207705071396
7.18601121287793	0.0769237913191319	-0.0438350011849593	0.223308237926631	-0.0536457954027867	0.285337855568287	0.0136560572616418	-0.0533382140974936	-0.101683090277334	0.174183551982878	-0.00227559798264565	0.145982306587484	0.0315459943229541	19.5633524209261	20.0206915422255
7.5590779883787	0.457700928673148	0.498841643685239	0.0521824484435456	-0.0081657324517721	0.456167940697014	-0.0981489024777886	0.502464013033205	-0.1317675876343	0.363460089116415	-0.146533072996931	0.085395145621078	0.00117576080769766	20.5733493315056	20.0206915422255
